code_uic,Code postal,Segmentation DRG,Total Voyageurs,Total Voyageurs + Non Voyageurs,Année
87683680,89270,C,2568,2568,2020
87683680,89270,C,3008,3008,2021
87683680,89270,C,4514,4514,2022
87683680,89270,C,4594,4594,2023
87580340,13002,C,20319,20319,2015
87580340,13002,C,15652,15652,2016
87580340,13002,C,19702,19702,2017
87580340,13002,C,42045,42045,2018
87580340,13002,C,56897,56897,2019
87580340,13002,C,35506,35506,2020
87580340,13002,C,47457,47457,2021
87580340,13002,C,68184,68184,2022
87580340,13002,C,72833,72833,2023
87671479,40110,C,4315,4315,2015
87671479,40110,C,4859,4859,2016
87671479,40110,C,5917,5917,2017
87671479,40110,C,5591,5591,2018
87671479,40110,C,4562,4562,2019
87671479,40110,C,3870,3870,2020
87671479,40110,C,4360,4360,2021
87671479,40110,C,4371,4371,2022
87671479,40110,C,4233,4233,2023
87784231,66700,B,125241,156551,2015
87784231,66700,B,106538,133172,2016
87784231,66700,B,126203,157754,2017
87784231,66700,B,103492,129365,2018
87784231,66700,B,117724,147155,2019
87784231,66700,B,86560,108200,2020
87784231,66700,B,124292,155365,2021
87784231,66700,B,164672,205840,2022
87784231,66700,B,192314,240392,2023
87444539,61200,B,310239,387799,2015
87444539,61200,B,291798,364748,2016
87444539,61200,B,298107,372634,2017
87444539,61200,B,274448,343060,2018
87444539,61200,B,294691,368363,2019
87444539,61200,B,175602,219503,2020
87444539,61200,B,256502,320627,2021
87444539,61200,B,389139,486424,2022
87444539,61200,B,444175,555219,2023
87381848,95100,B,14929217,14929217,2015
87381848,95100,B,15388969,15388969,2016
87381848,95100,B,15608674,15608674,2017
87381848,95100,B,16094786,16094786,2018
87381848,95100,B,16219640,16219640,2019
87381848,95100,B,8206484,8206484,2020
87381848,95100,B,14527144,14527144,2021
87381848,95100,B,16033835,16033835,2022
87381848,95100,B,15911703,15911703,2023
87746859,74400,C,16513,16513,2015
87746859,74400,C,15678,15678,2016
87746859,74400,C,13277,13277,2017
87746859,74400,C,15238,15238,2018
87746859,74400,C,14463,14463,2019
87746859,74400,C,12408,12408,2020
87746859,74400,C,12758,12758,2021
87746859,74400,C,16320,16320,2022
87746859,74400,C,15021,15021,2023
87597120,36200,B,136447,170559,2015
87597120,36200,B,126215,157769,2016
87597120,36200,B,134473,168092,2017
87597120,36200,B,128952,161190,2018
87597120,36200,B,153723,192154,2019
87597120,36200,B,118590,148238,2020
87597120,36200,B,145226,181533,2021
87597120,36200,B,199166,248958,2022
87597120,36200,B,206897,258621,2023
87753657,13200,B,688498,782385,2015
87753657,13200,B,677260,769614,2016
87753657,13200,B,715084,812595,2017
87753657,13200,B,646535,734699,2018
87753657,13200,B,690306,784438,2019
87753657,13200,B,358566,407461,2020
87753657,13200,B,589761,670183,2021
87753657,13200,B,781295,887836,2022
87753657,13200,B,810100,920568,2023
87345421,59151,C,51057,51057,2015
87345421,59151,C,47584,47584,2016
87345421,59151,C,45719,45719,2017
87345421,59151,C,39776,39776,2018
87345421,59151,C,39865,39865,2019
87345421,59151,C,22092,22092,2020
87345421,59151,C,23159,23159,2021
87345421,59151,C,29115,29115,2022
87345421,59151,C,28195,28195,2023
87286146,59280,B,811472,1014340,2015
87286146,59280,B,816834,1021043,2016
87286146,59280,B,826628,1033285,2017
87286146,59280,B,761726,952158,2018
87286146,59280,B,793833,992292,2019
87286146,59280,B,613551,766939,2020
87286146,59280,B,671188,838985,2021
87286146,59280,B,850773,1063466,2022
87286146,59280,B,970659,1213324,2023
87396549,72230,C,19029,19029,2015
87396549,72230,C,15575,15575,2016
87396549,72230,C,17688,17688,2017
87396549,72230,C,14550,14550,2018
87396549,72230,C,12703,12703,2019
87396549,72230,C,7963,7963,2020
87396549,72230,C,8831,8831,2021
87396549,72230,C,10403,10403,2022
87396549,72230,C,11351,11351,2023
87281121,59285,C,117986,117986,2015
87281121,59285,C,124209,124209,2016
87281121,59285,C,126380,126380,2017
87281121,59285,C,120466,120466,2018
87281121,59285,C,127818,127818,2019
87281121,59285,C,87107,87107,2020
87281121,59285,C,96189,96189,2021
87281121,59285,C,122187,122187,2022
87281121,59285,C,128509,128509,2023
87545467,91290,B,1635441,1635441,2015
87545467,91290,B,1677901,1677901,2016
87545467,91290,B,1714359,1714359,2017
87545467,91290,B,1714853,1714853,2018
87545467,91290,B,1725668,1725668,2019
87545467,91290,B,812586,812586,2020
87545467,91290,B,1295988,1295988,2021
87545467,91290,B,1425412,1425412,2022
87545467,91290,B,1516858,1516858,2023
87342014,62000,A,4145669,5182086,2015
87342014,62000,A,4138307,5172884,2016
87342014,62000,A,4361839,5452299,2017
87342014,62000,A,4060559,5075699,2018
87342014,62000,A,4297088,5371360,2019
87342014,62000,A,2622169,3277711,2020
87342014,62000,A,2979908,3724885,2021
87342014,62000,A,3920113,4900141,2022
87342014,62000,A,4454183,5567728,2023
87394486,28290,C,6001,6001,2015
87394486,28290,C,6770,6770,2016
87394486,28290,C,7322,7322,2017
87394486,28290,C,7113,7113,2018
87394486,28290,C,8096,8096,2019
87394486,28290,C,7471,7471,2020
87394486,28290,C,9504,9504,2021
87394486,28290,C,11613,11613,2022
87394486,28290,C,10185,10185,2023
87192401,57130,C,137841,137841,2015
87192401,57130,C,121770,121770,2016
87192401,57130,C,113392,113392,2017
87192401,57130,C,102738,102738,2018
87192401,57130,C,108528,108528,2019
87192401,57130,C,74062,74062,2020
87192401,57130,C,91172,91172,2021
87192401,57130,C,102750,102750,2022
87192401,57130,C,109060,109060,2023
87543058,45410,C,61368,61368,2015
87543058,45410,C,60354,60354,2016
87543058,45410,C,62856,62856,2017
87543058,45410,C,62685,62685,2018
87543058,45410,C,71415,71415,2019
87543058,45410,C,60524,60524,2020
87543058,45410,C,74019,74019,2021
87543058,45410,C,94229,94229,2022
87543058,45410,C,92086,92086,2023
87672212,64170,C,41904,41904,2015
87672212,64170,C,38017,38017,2016
87672212,64170,C,40928,40928,2017
87672212,64170,C,33858,33858,2018
87672212,64170,C,42665,42665,2019
87672212,64170,C,30597,30597,2020
87672212,64170,C,45644,45644,2021
87672212,64170,C,65223,65223,2022
87672212,64170,C,82495,82495,2023
87734251,43360,C,43701,43701,2015
87734251,43360,C,37278,37278,2016
87734251,43360,C,42656,42656,2017
87734251,43360,C,37485,37485,2018
87734251,43360,C,51427,51427,2019
87734251,43360,C,26500,26500,2020
87734251,43360,C,35598,35598,2021
87734251,43360,C,84627,84627,2022
87734251,43360,C,55568,55568,2023
87286864,59650,C,14630,14630,2015
87286864,59650,C,14407,14407,2016
87286864,59650,C,17590,17590,2017
87286864,59650,C,18741,18741,2018
87286864,59650,C,16603,16603,2019
87286864,59650,C,9877,9877,2020
87286864,59650,C,12672,12672,2021
87286864,59650,C,17383,17383,2022
87286864,59650,C,22382,22382,2023
87381137,92600,B,13008898,13008898,2015
87381137,92600,B,15431212,15431212,2016
87381137,92600,B,15666171,15666171,2017
87381137,92600,B,16317005,16317005,2018
87381137,92600,B,16996318,16996318,2019
87381137,92600,B,8693940,8693940,2020
87381137,92600,B,15175351,15175351,2021
87381137,92600,B,17579037,17579037,2022
87381137,92600,B,16438479,16438479,2023
87763250,5140,C,10131,10131,2015
87763250,5140,C,9597,9597,2016
87763250,5140,C,11474,11474,2017
87763250,5140,C,9306,9306,2018
87763250,5140,C,8513,8513,2019
87763250,5140,C,3410,3410,2020
87763250,5140,C,2895,2895,2021
87763250,5140,C,3469,3469,2022
87763250,5140,C,5047,5047,2023
87672162,64510,C,236,236,2015
87672162,64510,C,461,461,2016
87672162,64510,C,168,168,2017
87672162,64510,C,151,151,2018
87672162,64510,C,273,273,2019
87672162,64510,C,559,559,2020
87672162,64510,C,586,586,2021
87672162,64510,C,475,475,2022
87672162,64510,C,1503,1503,2023
87613075,46320,C,10321,10321,2015
87613075,46320,C,10561,10561,2016
87613075,46320,C,9895,9895,2017
87613075,46320,C,7528,7528,2018
87613075,46320,C,8883,8883,2019
87613075,46320,C,7173,7173,2020
87613075,46320,C,10281,10281,2021
87613075,46320,C,12813,12813,2022
87613075,46320,C,13894,13894,2023
87545251,91200,B,1625618,1625618,2015
87545251,91200,B,1660228,1660228,2016
87545251,91200,B,1687816,1687816,2017
87545251,91200,B,1680397,1680397,2018
87545251,91200,B,1684717,1684717,2019
87545251,91200,B,570450,570450,2020
87545251,91200,B,1064434,1064434,2021
87545251,91200,B,1391516,1391516,2022
87545251,91200,B,1480790,1480790,2023
87751750,13400,B,747027,996037,2015
87751750,13400,B,841969,1122626,2016
87751750,13400,B,971737,1295649,2017
87751750,13400,B,935040,1246720,2018
87751750,13400,B,958241,1277655,2019
87751750,13400,B,634307,845743,2020
87751750,13400,B,844535,1126046,2021
87751750,13400,B,1046412,1395217,2022
87751750,13400,B,1057406,1409875,2023
87594465,19190,C,8467,8467,2015
87594465,19190,C,7895,7895,2016
87594465,19190,C,8054,8054,2017
87594465,19190,C,6662,6662,2018
87594465,19190,C,8137,8137,2019
87594465,19190,C,5011,5011,2020
87594465,19190,C,6209,6209,2021
87594465,19190,C,9738,9738,2022
87594465,19190,C,10482,10482,2023
87386730,78410,B,1502962,1502962,2015
87386730,78410,B,1612926,1612926,2016
87386730,78410,B,1723706,1723706,2017
87386730,78410,B,1801226,1801226,2018
87386730,78410,B,1900062,1900062,2019
87386730,78410,B,988132,988132,2020
87386730,78410,B,1266548,1266548,2021
87386730,78410,B,1580464,1580464,2022
87386730,78410,B,1683413,1683413,2023
87734111,63260,C,4419,4419,2015
87734111,63260,C,4849,4849,2016
87734111,63260,C,6420,6420,2017
87734111,63260,C,7945,7945,2018
87734111,63260,C,8809,8809,2019
87734111,63260,C,5053,5053,2020
87734111,63260,C,5672,5672,2021
87734111,63260,C,7790,7790,2022
87734111,63260,C,8171,8171,2023
87491233,33240,C,16770,16770,2015
87491233,33240,C,19924,19924,2016
87491233,33240,C,25566,25566,2017
87491233,33240,C,30075,30075,2018
87491233,33240,C,39025,39025,2019
87491233,33240,C,28303,28303,2020
87491233,33240,C,38410,38410,2021
87491233,33240,C,54573,54573,2022
87491233,33240,C,57877,57877,2023
87611764,32270,C,8221,8221,2015
87611764,32270,C,7969,7969,2016
87611764,32270,C,9714,9714,2017
87611764,32270,C,7586,7586,2018
87611764,32270,C,10418,10418,2019
87611764,32270,C,7529,7529,2020
87611764,32270,C,10844,10844,2021
87611764,32270,C,12763,12763,2022
87611764,32270,C,14078,14078,2023
87345447,59265,C,52267,52267,2015
87345447,59265,C,49293,49293,2016
87345447,59265,C,47944,47944,2017
87345447,59265,C,44209,44209,2018
87345447,59265,C,50636,50636,2019
87345447,59265,C,25519,25519,2020
87345447,59265,C,23090,23090,2021
87345447,59265,C,28473,28473,2022
87345447,59265,C,27464,27464,2023
87342246,62690,C,63351,63351,2015
87342246,62690,C,60607,60607,2016
87342246,62690,C,58250,58250,2017
87342246,62690,C,48982,48982,2018
87342246,62690,C,50207,50207,2019
87342246,62690,C,39296,39296,2020
87342246,62690,C,21048,21048,2021
87342246,62690,C,21509,21509,2022
87342246,62690,C,54133,54133,2023
87396572,72800,C,18342,18342,2015
87396572,72800,C,19307,19307,2016
87396572,72800,C,15823,15823,2017
87396572,72800,C,13647,13647,2018
87396572,72800,C,13396,13396,2019
87396572,72800,C,8620,8620,2020
87396572,72800,C,13479,13479,2021
87396572,72800,C,15606,15606,2022
87396572,72800,C,16583,16583,2023
87613224,12110,C,6528,6528,2015
87613224,12110,C,5577,5577,2016
87613224,12110,C,5790,5790,2017
87613224,12110,C,5550,5550,2018
87613224,12110,C,5717,5717,2019
87613224,12110,C,4316,4316,2020
87613224,12110,C,4501,4501,2021
87613224,12110,C,9960,9960,2022
87613224,12110,C,17393,17393,2023
87316604,62140,C,46,46,2015
87316604,62140,C,32,32,2016
87316604,62140,C,3,3,2017
87316604,62140,C,83,83,2018
87316604,62140,C,126,126,2019
87316604,62140,C,5,5,2020
87316604,62140,C,830,830,2021
87316604,62140,C,1691,1691,2022
87316604,62140,C,1416,1416,2023
87191684,54580,C,4747,4747,2015
87191684,54580,C,3420,3420,2016
87191684,54580,C,2186,2186,2017
87191684,54580,C,1839,1839,2018
87191684,54580,C,2608,2608,2019
87191684,54580,C,1568,1568,2020
87191684,54580,C,1694,1694,2021
87191684,54580,C,2001,2001,2022
87191684,54580,C,2047,2047,2023
87172122,8320,C,9739,9739,2015
87172122,8320,C,9191,9191,2016
87172122,8320,C,9767,9767,2017
87172122,8320,C,9357,9357,2018
87172122,8320,C,10424,10424,2019
87172122,8320,C,9818,9818,2020
87172122,8320,C,9456,9456,2021
87172122,8320,C,11188,11188,2022
87172122,8320,C,16205,16205,2023
87597823,23200,C,7745,7745,2015
87597823,23200,C,7732,7732,2016
87597823,23200,C,6342,6342,2017
87597823,23200,C,4171,4171,2018
87597823,23200,C,4438,4438,2019
87597823,23200,C,516,516,2020
87597823,23200,C,687,687,2021
87597823,23200,C,806,806,2022
87597823,23200,C,1583,1583,2023
87611749,32000,B,232730,290912,2015
87611749,32000,B,217086,271358,2016
87611749,32000,B,239210,299012,2017
87611749,32000,B,191987,239984,2018
87611749,32000,B,225670,282088,2019
87611749,32000,B,151588,189485,2020
87611749,32000,B,194599,243249,2021
87611749,32000,B,261165,326457,2022
87611749,32000,B,314646,393307,2023
87317230,62770,C,9640,9640,2015
87317230,62770,C,7936,7936,2016
87317230,62770,C,5041,5041,2017
87317230,62770,C,1414,1414,2018
87317230,62770,C,1133,1133,2019
87317230,62770,C,589,589,2020
87317230,62770,C,7418,7418,2021
87317230,62770,C,15943,15943,2022
87317230,62770,C,19455,19455,2023
87444059,14250,C,16984,16984,2015
87444059,14250,C,16471,16471,2016
87444059,14250,C,16234,16234,2017
87444059,14250,C,14323,14323,2018
87444059,14250,C,15635,15635,2019
87444059,14250,C,10779,10779,2020
87444059,14250,C,14265,14265,2021
87444059,14250,C,20670,20670,2022
87444059,14250,C,25120,25120,2023
87281428,62370,B,231014,288767,2015
87281428,62370,B,233684,292105,2016
87281428,62370,B,244600,305750,2017
87281428,62370,B,233256,291570,2018
87281428,62370,B,250145,312681,2019
87281428,62370,B,197448,246811,2020
87281428,62370,B,232323,290404,2021
87281428,62370,B,281007,351259,2022
87281428,62370,B,306468,383085,2023
87194357,54560,C,10122,10122,2015
87194357,54560,C,7155,7155,2016
87194357,54560,C,6641,6641,2017
87194357,54560,C,4803,4803,2018
87194357,54560,C,6265,6265,2019
87194357,54560,C,4600,4600,2020
87194357,54560,C,5934,5934,2021
87194357,54560,C,5238,5238,2022
87194357,54560,C,7728,7728,2023
87415158,76720,B,197756,247195,2015
87415158,76720,B,186549,233186,2016
87415158,76720,B,188636,235795,2017
87415158,76720,B,197127,246409,2018
87415158,76720,B,214793,268491,2019
87415158,76720,B,159577,199471,2020
87415158,76720,B,184178,230223,2021
87415158,76720,B,228254,285318,2022
87415158,76720,B,275079,343849,2023
87562421,63510,C,14703,14703,2015
87562421,63510,C,12081,12081,2016
87562421,63510,C,10477,10477,2017
87562421,63510,C,8009,8009,2018
87562421,63510,C,10154,10154,2019
87562421,63510,C,6224,6224,2020
87562421,63510,C,7691,7691,2021
87562421,63510,C,10248,10248,2022
87562421,63510,C,13736,13736,2023
87271411,93600,B,23726233,23726233,2015
87271411,93600,B,24327097,24327097,2016
87271411,93600,B,24926269,24926269,2017
87271411,93600,B,24831698,24831698,2018
87271411,93600,B,24479374,24479374,2019
87271411,93600,B,12900964,12900964,2020
87271411,93600,B,21264933,21264933,2021
87271411,93600,B,22707800,22707800,2022
87271411,93600,B,28732540,28732540,2023
87295600,59620,B,604945,756182,2015
87295600,59620,B,580610,725763,2016
87295600,59620,B,614240,767801,2017
87295600,59620,B,597836,747296,2018
87295600,59620,B,621126,776408,2019
87295600,59620,B,451188,563985,2020
87295600,59620,B,511434,639292,2021
87295600,59620,B,647078,808847,2022
87295600,59620,B,679990,849988,2023
87313767,76390,C,1926,1926,2015
87313767,76390,C,1727,1727,2016
87313767,76390,C,2295,2295,2017
87313767,76390,C,1693,1693,2018
87313767,76390,C,951,951,2019
87313767,76390,C,865,865,2020
87313767,76390,C,2173,2173,2021
87313767,76390,C,3752,3752,2022
87313767,76390,C,5169,5169,2023
87783266,48130,C,7840,7840,2015
87783266,48130,C,7178,7178,2016
87783266,48130,C,7754,7754,2017
87783266,48130,C,7100,7100,2018
87783266,48130,C,8036,8036,2019
87783266,48130,C,5641,5641,2020
87783266,48130,C,6535,6535,2021
87783266,48130,C,8490,8490,2022
87783266,48130,C,8825,8825,2023
87545657,28700,C,32939,32939,2015
87545657,28700,C,33197,33197,2016
87545657,28700,C,31784,31784,2017
87545657,28700,C,30121,30121,2018
87545657,28700,C,30190,30190,2019
87545657,28700,C,16876,16876,2020
87545657,28700,C,21915,21915,2021
87545657,28700,C,26607,26607,2022
87545657,28700,C,24940,24940,2023
87476200,56400,A,790588,988235,2015
87476200,56400,A,798576,998220,2016
87476200,56400,A,829917,1037396,2017
87476200,56400,A,786183,982728,2018
87476200,56400,A,887927,1109909,2019
87476200,56400,A,623457,779322,2020
87476200,56400,A,867879,1084849,2021
87476200,56400,A,1110096,1387621,2022
87476200,56400,A,1258333,1572916,2023
87726760,43110,C,70722,70722,2015
87726760,43110,C,63844,63844,2016
87726760,43110,C,51339,51339,2017
87726760,43110,C,64270,64270,2018
87726760,43110,C,69598,69598,2019
87726760,43110,C,35557,35557,2020
87726760,43110,C,49788,49788,2021
87726760,43110,C,69604,69604,2022
87726760,43110,C,72511,72511,2023
87645002,15000,C,160641,160641,2015
87645002,15000,C,143170,143170,2016
87645002,15000,C,154733,154733,2017
87645002,15000,C,136951,136951,2018
87645002,15000,C,120175,120175,2019
87645002,15000,C,81046,81046,2020
87645002,15000,C,115900,115900,2021
87645002,15000,C,133725,133725,2022
87645002,15000,C,159078,159078,2023
87611384,31190,B,410463,513079,2015
87611384,31190,B,394346,492933,2016
87611384,31190,B,396360,495450,2017
87611384,31190,B,316911,396139,2018
87611384,31190,B,343578,429473,2019
87611384,31190,B,258534,323167,2020
87611384,31190,B,301569,376961,2021
87611384,31190,B,356140,445175,2022
87611384,31190,B,389928,487410,2023
87694570,71400,C,74269,74269,2015
87694570,71400,C,64509,64509,2016
87694570,71400,C,63847,63847,2017
87694570,71400,C,63796,63796,2018
87694570,71400,C,61002,61002,2019
87694570,71400,C,60025,60025,2020
87694570,71400,C,64134,64134,2021
87694570,71400,C,66454,66454,2022
87694570,71400,C,49667,49667,2023
87276543,95430,C,121177,121177,2015
87276543,95430,C,123968,123968,2016
87276543,95430,C,127133,127133,2017
87276543,95430,C,124831,124831,2018
87276543,95430,C,137596,137596,2019
87276543,95430,C,59979,59979,2020
87276543,95430,C,94246,94246,2021
87276543,95430,C,103170,103170,2022
87276543,95430,C,95597,95597,2023
87683573,89000,B,418853,523567,2015
87683573,89000,B,384021,480027,2016
87683573,89000,B,427853,534816,2017
87683573,89000,B,376911,471139,2018
87683573,89000,B,448592,560740,2019
87683573,89000,B,272310,340387,2020
87683573,89000,B,327656,409570,2021
87683573,89000,B,521613,652016,2022
87683573,89000,B,561972,702465,2023
87713347,21130,B,269718,337148,2015
87713347,21130,B,272128,340160,2016
87713347,21130,B,284494,355617,2017
87713347,21130,B,270708,338385,2018
87713347,21130,B,298952,373690,2019
87713347,21130,B,246666,308332,2020
87713347,21130,B,258572,323215,2021
87713347,21130,B,362209,452762,2022
87713347,21130,B,375248,469060,2023
87683789,89200,C,39727,39727,2015
87683789,89200,C,36096,36096,2016
87683789,89200,C,41444,41444,2017
87683789,89200,C,36833,36833,2018
